id,floor,roomname,loc1,loc2,loceam,log_user,hostname,serial_number,processor,windows_version,windows_display_version,windows_install_date,manufacturer,model,total_ram,num_ram_slots,ram_per_slot,ram_speed,ram_type,ip_address,mac_address,office_name,office_version,citrix_name,citrix_version,status,taskfor,total_hdd_capacity,drive_types,timestamp
641,11F,Pod,POD_55,G,,a.acosta,MLASHP00743,3TS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.100,C025.A5C8.696A,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/9/2025 2:17
642,11F,Pod,POD_56,B,,a.bolda,MLASHP00754,FTH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.108,A4BB.6D97.84C0,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 2:20
643,11F,Pod,POD_56,C,,a.bolda,MLASHP00504,GPH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.135,A4BB.6D97.413C,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 2:21
644,11F,Pod,POD_56,D,,a.bolda,MLASHP00505,CQH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.130,A4BB.6D96.3BF1,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 2:21
645,11F,Pod,POD_55,C,,a.acosta,MLASHP00756,BXSQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.70,A4BB.6D97.2CFC,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),11/9/2025 2:21
646,11F,Pod,POD_55,B,,a.acosta,MLASHP00755,4TH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.162,A4BB.6D97.43D6,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 2:24
647,11F,Pod,POD_56,A,,a.bolda,MLASHP00699,8CC9220JH2,Intel(R) Core(TM) i5-8600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,11/9/2025,HP,HP EliteDesk 800 G4 DM 65W,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.61,80E8.2C11.A6E9,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/9/2025 2:26
648,11F,Pod,POD_57,A,,a.bolda,MLASHP00758,G8TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.92.151,A4BB.6D96.EF93,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),11/9/2025 2:27
649,11F,Pod,POD_55,D,,a.acosta,MLASHP00334,GKTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,6/9/2024,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.120,A4BB.6D97.5523,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),11/9/2025 2:28
650,11F,Pod,POD_74,E,,Administrator,MLASHP00757,D5N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.194,C025.A5C7.905A,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/9/2025 2:29
651,11F,Pod,POD_75,D,,a.bolda,MLASHP00695,97TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,25H2,11/5/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.93.72,A4BB.6D96.E8E3,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),11/9/2025 2:34
652,11F,Pod,POD_74,A,,a.acosta,MLASHP00662,4CE1290XSG,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,25H2,10/3/2025,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.94.112,0068.EBCC.AA33,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA DT01ACA050),11/9/2025 2:36
653,11F,Pod,POD_55,A,,a.acosta,MLASHP00519,74J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,8/19/2024,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.136,A4BB.6D97.7E94,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 2:38
654,11F,Pod,POD_57,B,,a.bolda,MLASHP00761,59N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/9/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.94.252,C025.A5C7.902D,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/9/2025 2:46
655,11F,Pod,POD_55,E,,a.acosta,MLASHP00760,C1N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.28,C025.A5C9.A041,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/9/2025 2:47
656,11F,Pod,POD_57,G,,a.bolda,MLASHP00555,F8J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.94.120,A4BB.6D96.3DC3,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 2:47
657,11F,Pod,POD_74,D,,Administrator,MLASHP00759,8CC046066M,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.140,F80D.AC1C.EE6D,Not found,Not found,Not found,Not found,ACTIVE,RAM Upgrade 2,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/9/2025 2:49
658,11F,Pod,POD_74,C,,Administrator,MLASHP00097,4CE1290XQP,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.92.119,0068.EBCC.ADDF,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA DT01ACA050),11/9/2025 2:53
659,11F,Pod,POD_57,D,,a.bolda,MLASHP00763,1BJ14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.182,A4BB.6D97.4096,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 2:54
660,11F,Pod,POD_58,B,,a.bolda,MLASHP00700,66N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.177,C025.A5C7.90C3,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/9/2025 2:56
661,11F,Pod,POD_58,D,,a.bolda,MLASHP00569,BPH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.116,A4BB.6D97.404A,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 2:58
662,11F,Pod,POD_74,B,,a.acosta,MLASHP00762,8CC1112GQK,Intel(R) Core(TM) i5-10600 CPU @ 3.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,HP,HP EliteDesk 800 G6 Desktop Mini PC,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.144,6C02.E09B.4597,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,SSD (WDC WD5000LPSX-60A6WT0),11/9/2025 3:01
663,11F,Pod,POD_74,G,,epmax_admin,MLASHP00041,8CC0250FF2,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,2,8.00 GB > 8.00 GB,2667 MHz,DDR4,10.16.94.141,BCE9.2F84.AE86,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/9/2025 3:02
664,11F,Pod,POD_58,G,,a.bolda,MLASHP00766,HYM3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/9/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.207,C025.A5C9.A237,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/9/2025 3:04
665,11F,Pod,POD_58,A,,a.bolda,MLASHP00765,F8MY3N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/9/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.149,A4BB.6D97.A577,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 3:05
666,11F,Pod,POD_74,F,,a.acosta,MLASHP00764,855JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.142,C025.A58A.6CBD,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,SSD (WDC WD5000LPSX-75A6WT0),11/9/2025 3:06
667,11F,Pod,POD_58,F,,a.bolda,MLASHP00649,JSS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/29/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.180,C025.A5C8.695D,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/9/2025 3:14
668,11F,Pod,POD_57,E,,a.acosta,MLASHP00721,SGH432PXF1,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,Microsoft Windows 10 Enterprise,22H2,10/13/2024,Hewlett-Packard,HP EliteDesk 800 G1 SFF,8.00 GB,3,2.00 GB > 2.00 GB > 4.00 GB,1333 MHz,DDR3,10.16.92.168,40A8.F062.2AED,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (ST500DM002-1BD142),11/9/2025 3:14
669,11F,Pod,POD_75,C,,a.acosta,MLASHP00767,1MR91N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.169,A4BB.6D97.3666,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 3:14
670,11F,Pod,POD_75,E,,a.acosta,MLASHP00768,8LR91N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.136,A4BB.6D97.60DA,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 3:17
671,11F,Pod,POD_75,F,,Administrator,MLASHP00769,4CE1290Y10,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.93.85,0068.EBCC.A9A8,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA DT01ACA050),11/9/2025 3:27
672,11F,Pod,POD_58,E,,a.bolda,MLASHP00650,8CC0250FJC,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,9/29/2025,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.92.147,BCE9.2F85.D5BB,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (ST500LM034-2GH17A),11/9/2025 3:30
673,11F,Pod,POD_58,C,,a.acosta,MLASHP00033,1CZ10903WM,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 10 Enterprise,22H2,2/24/2025,HP,HP ProDesk 400 G7 Small Form Factor PC,16.00 GB,2,8.00 GB > 8.00 GB,2667 MHz,DDR4,10.16.92.117,B022.7A20.A21F,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,931.51 GB,HDD (WDC WD10EZEX-60WN4A1),11/9/2025 3:32
674,11F,Pod,POD_07,E,,a.acosta,MLASHP00606,JZH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/25/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.181,A4BB.6D97.94C3,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/9/2025 23:30
675,11F,Pod,POD_35,A,,a.acosta,MLASHP00697,4F4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/5/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.101,C025.A591.43BD,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (ST500LM034-2GH17A),11/9/2025 23:59
676,11F,Pod,POD_35,C,,a.acosta,MLASHP00034,1CZ107037N,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 10 Enterprise,22H2,2/24/2025,HP,HP ProDesk 400 G7 Small Form Factor PC,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.13,E8D8.D1D2.C7AA,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,RAM Upgrade 2,931.51 GB,HDD (WDC WD10EZEX-60WN4A1),11/10/2025 0:01
677,11F,Pod,POD_35,B,,a.acosta,MLASHP00308,C7TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,6/9/2024,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.92.200,A4BB.6D96.EC04,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),11/10/2025 0:05
678,11F,Pod,POD_34,C,,a.acosta,MLASHP00694,574JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.156,C025.A591.421D,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/10/2025 0:14
679,11F,Pod,POD_34,D,,a.acosta,MLASHP00532,HZM3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,8/20/2024,Dell Inc.,OptiPlex 3090,8.00 GB,2,4.00 GB > 4.00 GB,2400 MHz,DDR4,10.16.94.128,C025.A5C9.A28C,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/10/2025 0:14
680,11F,Pod,POD_35,E,,a.acosta,MLASHP00696,8CC0250F9J,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,25H2,11/6/2025,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.94.65,BCE9.2F84.AD27,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (ST500LM034-2GH17A),11/10/2025 0:21
681,11F,Pod,POD_31,F,,a.acosta,MLASHP00737,1CZ10803GH,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 10 Enterprise,22H2,2/24/2025,HP,HP ProDesk 400 G7 Small Form Factor PC,16.00 GB,2,8.00 GB > 8.00 GB,2667 MHz,DDR4,10.16.92.102,B022.7A1F.0919,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,931.51 GB,HDD (WDC WD10EZEX-60WN4A1),11/10/2025 0:42
682,11F,Pod,POD_33,A,,epmax_admin,MLASHP00231,JS4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/9/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.198,C025.A591.4CB1,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/10/2025 2:13
683,11F,Pod,POD_38,D,,a.acosta,MLASHP000353,57K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 10 Enterprise,22H2,2/16/2025,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.121,A4BB.6D80.7967,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/10/2025 2:29
684,11F,Pod,POD_75,G,,a.acosta,MLASHP00771,3WS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.161,C025.A5C8.07FE,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/10/2025 2:36
685,11F,Pod,POD_75,B,,a.acosta,MLASHP00770,HW3JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/8/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.111,C025.A591.4C5A,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/10/2025 2:39
686,11F,Pod,POD_35,C,,epmax_admin,MLASHP00034,1CZ107037N,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,25H2,11/9/2025,HP,HP ProDesk 400 G7 Small Form Factor PC,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.13,E8D8.D1D2.C7AA,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,931.51 GB,HDD (WDC WD10EZEX-60WN4A1),11/10/2025 4:50
687,11F,Pod,POD_35,B,,epmax_admin,MLASHP00308,C7TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,25H2,11/10/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.92.200,A4BB.6D96.EC04,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),11/10/2025 5:20
688,11F,Pod,POD_31,F,,epmax_admin,MLASHP00737,1CZ10803GH,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,25H2,11/9/2025,HP,HP ProDesk 400 G7 Small Form Factor PC,16.00 GB,2,8.00 GB > 8.00 GB,2667 MHz,DDR4,10.16.92.102,B022.7A1F.0919,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,931.51 GB,HDD (WDC WD10EZEX-60WN4A1),11/10/2025 5:38
689,11F,Training Room,TR_Android,1,,Administrator,MLASHP00433,4CE1290XQ8,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.92.186,0068.EBCC.AE02,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA DT01ACA050),11/10/2025 6:00
690,11F,Training Room,TR_Android,3,,Administrator,MLASHP00412,4CE1290Y0C,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.92.188,0068.EBCC.AD66,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA DT01ACA050),11/10/2025 6:00
691,11F,Training Room,TR_Android,4,,Administrator,MLASHP00413,4CE1290XWJ,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.92.189,0068.EBCC.9A6D,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA DT01ACA050),11/10/2025 6:00
692,11F,Training Room,TR_Android,5,,Administrator,MLASHP00415,4CE1290XZX,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.92.191,0068.EBCC.AB86,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500DM002-1BD142),11/10/2025 6:00
693,11F,Training Room,TR_Android,6,,Administrator,MLASHP00414,4CE1290XTD,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.94.183,0068.EBCC.9C61,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA DT01ACA050),11/10/2025 6:00
694,11F,Training Room,TR_Android,7,,Administrator,MLASHP00416,4CE1290XY3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.94.188,0068.EBCC.B05E,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA DT01ACA050),11/10/2025 6:00
695,11F,Training Room,TR_Android,8,,Administrator,MLASHP00417,4CE1290XNN,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.94.189,0068.EBCC.B0EF,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA DT01ACA050),11/10/2025 6:00
696,11F,Training Room,TR_Android,9,,Administrator,MLASHP00431,4CE1290XWS,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.94.199,0068.EBCC.9C95,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA DT01ACA050),11/10/2025 6:00
697,11F,Training Room,TR_Android,10,,Administrator,MLASHP00430,4CE1290XPR,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,,HP,HP EliteDesk 800 G6 Small Form Factor PC,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.94.200,0068.EBCC.AB5E,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA DT01ACA050),11/10/2025 6:00
